Date,Days,Model,SN-544,SN-554,SN-509,UA_SWE
,,102.10373,0,0,0,100.5
,,102.61884,0,0,0,100.5
,,102.613266,0,0,0,100.5454559
,,102.60948,0,0,0,100.8181839
,,102.61132,0,0,0,103.772728
,,106.72199,0,0,0,107.227272
,,106.71552,0,0,0,107.227272
,,106.71494,0,0,0,109.0909119
,,106.71315,0,0,0,111.772728
,,106.70313,0,0,0,112.4545441
,,106.685875,0,0,0,112.4090881
,,107.1069,0,0,0,114.5909119
,,114.58478,0,0,0,120.4090881
,,117.89547,0,0,0,123.227272
,,119.98886,0,0,0,124.9090881
,,119.91638,0,0,0,124.9090881
,,122.0028,0,0,0,125.727272
,,122.05643,0,0,0,125.6363602
,,122.043274,0,0,0,126.1363602
,,122.03068,0,0,0,126.0909119
,,122.02058,0,0,0,126.1363602
,,123.203156,0,0,0,128.1363678
,,127.83918,0,0,0,132.0454559
,,136.78209,0,0,0,143.3181763
,,141.86546,0,0,0,146.9545441
,,143.4408,0,0,0,149.2727203
,,144.04196,0,0,0,148.5909119
,,146.26581,0,0,0,154.2727203
,,146.22192,0,0,0,154.0909119
,,146.22028,0,0,0,161.5454559
,,155.35153,0,0,0,163.6363678
,,155.63625,0,0,0,165.4090881
,,155.52406,0,0,0,166.6818237
,,155.43758,0,0,0,166.9545441
,,155.33391,0,0,0,167.0909119
,,155.31197,0,0,0,167.3181763
,,155.29732,0,0,0,167.3636322
,,155.26468,0,0,0,167.2727203
,,155.25677,0,0,0,167.2727203
,,155.18202,0,0,0,172.4090881
,,172.2529,0,0,0,182.0454559
,,173.78413,0,0,0,188.5909119
,,176.00424,0,0,0,189.9545441
,,176.31985,0,0,0,190.7272797
,,176.33273,0,0,0,190.7727203
,,176.32657,0,0,0,192.7272797
,,181.00465,0,0,0,195.5909119
,,180.98259,0,0,0,197.7272797
,,180.95589,0,0,0,199.7272797
,,180.93155,0,0,0,201.3181763
,,187.98575,0,0,0,207.5454559
,,196.8827,0,0,0,219.8181763
,,205.50833,0,0,0,224.5909119
,,206.51042,0,0,0,227.8636322
,,206.63562,0,0,0,227.8636322
,,206.60469,0,0,0,228.4090881
,,207.0143,0,0,0,229
,,208.01825,0,0,0,231.6818237
,,209.2961,0,0,0,232.2272797
,,210.40085,0,0,0,232.5909119
,,214.00105,0,0,0,235.1818237
,,217.93744,0,0,0,238.5
,,218.803,0,0,0,240.7727203
,,219.35197,0,0,0,242.4545441
,,220.18135,0,0,0,243.3636322
,,221.15178,0,0,0,248
,,222.09653,0,0,0,249.5909119
,,223.11604,0,0,0,249.5454559
,,222.98888,0,0,0,249.5454559
,,222.9198,0,0,0,249.8181763
,,226.04465,0,0,0,253.7727203
,,244.8779,0,0,0,265.9545593
,,250.53723,0,0,0,269.5909119
,,252.55986,0,0,0,273.6363525
,,252.32678,0,0,0,273.7272644
,,252.18459,0,0,0,273.7727356
,,251.94135,0,0,0,274.2727356
,,253.36072,0,0,0,276.3181763
,,255.13445,0,0,0,277
,,254.61356,0,0,0,277.1818237
,,254.3256,0,0,0,277.8181763
,,253.84238,0,0,0,278
,,253.16006,0,0,0,277.8636475
,,252.31879,0,0,0,277.8636475
,,251.60855,0,0,0,277.8636475
,,250.88463,0,0,0,278.2727356
,,250.0445,0,0,0,278.6363525
,,253.65686,0,0,0,280.5909119
,,252.53275,0,0,0,280.3636475
,,263.59402,0,0,0,280.7727356
,,261.8695,0,0,0,283.5
,,260.22025,0,0,0,283
,,257.1911,0,0,0,282
,,256.84296,0,0,0,282.2727356
,,265.65735,0,0,0,290.3636475
,,266.23355,0,0,0,290.3636475
,,265.35358,0,0,0,291.2272644
,,264.53455,0,0,0,291.5
,,272.82022,0,0,0,299.0454407
,,273.79974,0,0,0,299.8181763
,,271.92154,0,0,0,298.7272644
,,269.66586,0,0,0,296.9090881
,,268.45404,0,0,0,296.8636475
,,267.42505,0,0,0,298.1818237
,,264.58435,0,0,0,297
,,267.92178,0,0,0,267.0909119
,,269.92892,0,0,0,304.1363525
,,272.23468,0,0,0,306.4090881
,,271.9643,0,0,0,306.4545593
,,272.65668,0,0,0,308.6818237
,,282.7106,0,0,0,323
,,285.13394,0,0,0,323.6363525
,,285.66647,0,0,0,327.1363525
,,282.3774,0,0,0,327.1818237
,,275.10187,0,0,0,325.2727356
,,265.6651,0,0,0,316.9090881
,,254.99579,0,0,0,302.6818237
,,255.35268,0,0,0,296.6363525
,,250.81233,0,0,0,291.2727356
,,243.7879,0,0,0,281.9545593
,,235.60542,0,0,0,279.0476074
,,225.55612,0,0,0,276.3500061
,,219.95988,0,0,0,253.8500061
,,212.60657,0,0,0,251.2105255
,,207.27686,0,0,0,253.6315765
,,207.14113,0,0,0,248.3684235
,,207.49028,0,0,0,216.8181763
,,206.64188,0,0,0,221.3636322
,,206.0309,0,0,0,218.8181763
,,202.83253,0,0,0,219.421051
,,196.86604,0,0,0,211.277771
,,188.29752,0,0,0,214.5
,,178.51727,0,0,0,193.222229
,,179.4603,0,0,0,184.3888855
,,196.17882,0,0,0,160.6499939
,,200.10347,0,0,0,147.5909119
,,196.51935,0,0,0,155.1578979
,,192.04723,0,0,0,166.0555573
,,179.14365,0,0,0,171
,,162.89122,0,0,0,166.9285736
,,147.56883,0,0,0,152.9230804
,,136.33049,0,0,0,139.0833282
,,121.87742,0,0,0,127.3636398
,,123.47996,0,0,0,116
,,122.9306,0,0,0,118.727272
,,134.96342,0,0,0,81.25
,,148.29417,0,0,0,111.727272
,,165.06363,0,0,0,106.3333359
,,168.7265,0,0,0,105.25
,,188.26884,0,0,0,71.36363983
,,192.90862,0,0,0,70.19999695
,,190.75127,0,0,0,111.3333359
,,182.101,0,0,0,118.6363602
,,177.84859,0,0,0,137
,,176.87283,0,0,0,122.8000031
,,169.25713,0,0,0,127.3333359
,,155.82982,0,0,0,103.2222214
,,144.80647,0,0,0,79.44444275
,,133.81288,0,0,0,74.42857361
,,112.466034,0,0,0,80
,,97.43332,0,0,0,75.66666412
,,83.55775,0,0,0,42.33333206
,,65.64487,0,0,0,34
,,48.81285,0,0,0,0
,,35.366318,0,0,0,0
,,34.0298,0,0,0,2.153846264
,,32.41067,0,0,0,1.333333373
,,28.17928,0,0,0,0
,,22.623251,0,0,0,0
,,16.118698,0,0,0,0
,,10.668032,0,0,0,0
,,8.603917,0,0,0,0
,,5.8249664,0,0,0,0
,,3.7305825,0,0,0,0
,,2.6780534,0,0,0,0
,,1.9510052,0,0,0,0
,,1.3213638,0,0,0,0
,,1.001111,0,0,0,0
,,0.9150167,0,0,0,0
,,0.8496372,0,0,0,0
,,0.78640157,0,0,0,0
,,0.6463345,0,0,0,0
,,0.4750166,0,0,0,0
,,0.23866312,0,0,0,0
,,0.1379273,0,0,0,0
,,0.06478656,0,0,0,0
,,0.028857823,0,0,0,0
,,0.01470003,0,0,0,0
,,0.006486025,0,0,0,0
,,0.002815736,0,0,0,0
,,0.001224658,0,0,0,0
,,0.00072535,0,0,0,0
,,0.000442039,0,0,0,0
,,0.000233686,0,0,0,0
,,0.000101036,0,0,0,0
,,6.13E-05,0,0,0,0
,,3.94E-05,0,0,0,0
,,1.67E-05,0,0,0,0
,,4.71E-06,0,0,0,0
,,1.31E-06,0,0,0,0
,,6.32E-07,0,0,0,0
,,2.08E-07,0,0,0,0
,,5.74E-08,0,0,0,0
,,1.89E-08,0,0,0,0
,,5.69E-09,0,0,0,0
,,2.01E-09,0,0,0,0
,,6.11E-10,0,0,0,0
,,1.49E-10,0,0,0,0
,,3.39E-11,0,0,0,0
,,5.61E-12,0,0,0,0
,,1.08E-12,0,0,0,0
,,3.08E-13,0,0,0,0
,,9.58E-14,0,0,0,0
,,3.59E-14,0,0,0,0
,,2.03E-14,0,0,0,0
,,8.00E-15,0,0,0,0
,,4.53E-15,0,0,0,0
,,1.15E-15,0,0,0,0
,,4.92E-16,0,0,0,0
,,2.25E-16,0,0,0,0
,,9.20E-17,0,0,0,0
,,3.05E-17,0,0,0,0
,,1.08E-17,0,0,0,0
,,3.69E-18,0,0,0,0
,,1.29E-18,0,0,0,0
,,7.38E-19,0,0,0,0
,,6.14E-19,0,0,0,0
,,3.84E-19,0,0,0,0
,,2.19E-19,0,0,0,0
,,1.21E-19,0,0,0,0
,,8.09E-20,0,0,0,0
,,5.25E-20,0,0,0,0
,,2.78E-20,0,0,0,0
,,1.42E-20,0,0,0,0
,,7.75E-21,0,0,0,0
,,5.14E-21,0,0,0,0
,,3.17E-21,0,0,0,0
,,1.48E-21,0,0,0,0
,,5.30E-22,0,0,0,0
,,1.95E-22,0,0,0,0
,,1.00E-22,0,0,0,0
,,6.03E-23,0,0,0,0
,,3.72E-23,0,0,0,0
,,1.87E-23,0,0,0,0
,,1.11E-23,0,0,0,0
,,7.49E-24,0,0,0,0
,,4.08E-24,0,0,0,0
,,2.30E-24,0,0,0,0
,,1.58E-24,0,0,0,0
,,8.49E-25,0,0,0,0
,,4.27E-25,0,0,0,0
,,1.99E-25,0,0,0,0
,,1.25E-25,0,0,0,0
,,7.22E-26,0,0,0,0
,,3.71E-26,0,0,0,0
,,2.64E-26,0,0,0,0
,,1.89E-26,0,0,0,0
,,0.00426198,0,0,0,0
,,0.003927841,0,0,0,0
,,0.009211158,0,0,0,0
,,4.2814937,0,0,0,0
,,4.054823,0,0,0,0
,,3.7512863,0,0,0,0
,,3.28587,0,0,0,0
,,2.708622,0,0,0,0
,,2.2261178,0,0,0,0
,,2.0544553,0,0,0,0
,,1.9708594,0,0,0,0
,,1.7960747,0,0,0,0
,,8.0855665,0,0,0,0
,,8.263909,0,0,0,0
,,8.069665,0,0,0,0
,,7.647957,0,0,0,0
,,7.1571593,0,0,0,0
,,6.601576,0,0,0,0
,,6.1896534,0,0,0,0
,,5.9434843,0,0,0,0
,,7.479914,0,0,0,0
,,11.639401,0,0,0,0
,,11.575508,0,0,0,0
,,11.465545,0,0,0,0
,,11.425142,0,0,0,0
,,11.3442745,0,0,0,0
,,12.604839,0,0,0,1.5
,,12.542093,0,0,0,1
,,12.461863,0,0,0,1
,,12.356928,0,0,0,0
,,12.207671,0,0,0,0
,,12.146893,0,0,0,0
,,12.131404,0,0,0,0
,,12.108239,0,0,0,1
,,12.055356,0,0,0,1
,,11.974403,0,0,0,0
,,11.893721,0,0,0,0
,,11.794405,0,0,0,0
,,11.638703,0,0,0,0
,,11.470182,0,0,0,0
,,15.706452,0,0,0,1
,,25.379812,0,0,0,8.571428299
,,27.546764,0,0,0,11.31818199
,,30.639233,0,0,0,15.72727299
,,31.794163,0,0,0,18.36363602
,,31.667366,0,0,0,18.5
,,31.653278,0,0,0,17.45454597
,,31.604095,0,0,0,17.36363602
,,31.565535,0,0,0,15.27272701
,,32.243835,0,0,0,13.86363602
,,34.00443,0,0,0,18.95454597
,,40.35116,0,0,0,19.04545403
,,40.350613,0,0,0,19.77272797
,,40.34582,0,0,0,22.09090996
,,40.335415,0,0,0,22.36363602
,,40.322838,0,0,0,23.81818199
,,40.289333,0,0,0,24.13636398
,,40.241623,0,0,0,24
,,40.194946,0,0,0,23.54545403
,,40.136974,0,0,0,22.90909004
,,40.07988,0,0,0,22.81818199
,,40.00912,0,0,0,21.40909004
,,39.906796,0,0,0,19.38095284
,,39.898403,0,0,0,20.25
,,39.856106,0,0,0,20.60000038
,,39.82418,0,0,0,20.61904716
,,39.700287,0,0,0,22.04999924
,,39.62074,0,0,0,22.94736862
,,39.509895,0,0,0,22.05555534
,,39.41237,0,0,0,22.66666603
,,39.35045,0,0,0,24.5
,,39.24657,0,0,0,22.38888931
,,39.139576,0,0,0,20.05555534
,,41.712772,0,0,0,22.22222137
,,41.672733,0,0,0,20.36842155
,,41.645374,0,0,0,21.10526276
,,41.59946,0,0,0,20.94736862
,,41.88849,0,0,0,18.09090996
,,44.27171,0,0,0,19.36363602
,,44.262623,0,0,0,19.68181801
,,47.730404,0,0,0,25.63636398
,,55.731804,0,0,0,31.22727203
,,74.88144,0,0,0,46.22727203
,,74.85825,0,0,0,46.90909195
,,75.22002,0,0,0,50.40909195
,,78.030914,0,0,0,54.27272797
,,79.1667,0,0,0,54.54545593
,,83.19805,0,0,0,55.59090805
,,87.05852,0,0,0,57.63636398
,,86.98435,0,0,0,57.81818008
,,88.84836,0,0,0,60.09090805
,,93.34375,0,0,0,65.86363983
,,94.52245,0,0,0,66.13636017
,,94.493065,0,0,0,66.36363983
,,97.10509,0,0,0,70
,,107.588715,0,0,0,83.09091187
,,113.773796,0,0,0,87.27272797
,,119.73185,0,0,0,91.27272797
,,120.05743,0,0,0,92.04545593
,,120.08422,0,0,0,92.45454407
,,120.08029,0,0,0,92.27272797
,,120.07652,0,0,0,93.13636017
,,120.065125,0,0,0,93.36363983
,,120.055145,0,0,0,93.45454407
,,120.0379,0,0,0,93.90908813
,,120.00503,0,0,0,94.27272797
,,121.582596,0,0,0,96.63636017
,,123.06945,0,0,0,97.72727203
,,123.03686,0,0,0,97.59091187
,,123.02906,0,0,0,97.72727203
,,123.021416,0,0,0,94.86363983
,,123.01363,0,0,0,97.95454407
,,123.946495,0,0,0,97.72727203
,,123.964035,0,0,0,97.86363983
,,123.95989,0,0,0,100.227272
,,139.04755,0,0,0,112.5
,,142.3804,0,0,0,111.227272
,,142.28442,0,0,0,114.8636398
,,142.31346,0,0,0,115.272728
,,144.31477,0,0,0,118.9090881
,,150.09387,0,0,0,122.1363602
,,150.07301,0,0,0,122.272728
,,153.71233,0,0,0,124.5
,,155.31667,0,0,0,127.4090881
,,156.36612,0,0,0,128.3636322
,,162.24321,0,0,0,133.0454559
,,165.5228,0,0,0,134.5
,,171.93625,0,0,0,142.5454559
,,186.44464,0,0,0,152.8181763
,,186.41466,0,0,0,153
,,189.53688,0,0,0,154.8636322
,,191.364,0,0,0,159.0909119
,,191.34953,0,0,0,157.6818237
,,191.32759,0,0,0,159.6363678
,,191.29352,0,0,0,162.4090881
,,192.20201,0,0,0,163.1363678
,,193.39522,0,0,0,163.5454559
,,194.2633,0,0,0,164.4090881
,,194.09091,0,0,0,164.9545441
,,194.70395,0,0,0,165.1818237
,,196.43332,0,0,0,171.5909119
,,204.07712,0,0,0,174.0454559
,,206.93921,0,0,0,176.6363678
,,207.56044,0,0,0,176.7272797
,,208.32751,0,0,0,177.4545441
,,208.26762,0,0,0,178.0909119
,,208.00752,0,0,0,178.2727203
,,207.83078,0,0,0,180.4545441
,,213.23924,0,0,0,178.4090881
,,214.62782,0,0,0,181.2727203
,,220.04268,0,0,0,185.4545441
,,242.73752,0,0,0,213.9545441
,,261.39072,0,0,0,229.0909119
,,260.98938,0,0,0,230.2727203
,,260.86136,0,0,0,230.4090881
,,260.8261,0,0,0,230.4545441
,,264.98492,0,0,0,231.1363678
,,265.28595,0,0,0,231.4545441
,,265.13126,0,0,0,231.4545441
,,265.02115,0,0,0,232.1363678
,,265.6778,0,0,0,235.8181763
,,276.31076,0,0,0,248.4090881
,,277.4887,0,0,0,248.6363678
,,277.4553,0,0,0,248.5454559
,,277.43292,0,0,0,248.6363678
,,277.40994,0,0,0,246.4545441
,,277.35934,0,0,0,248.7727203
,,277.2342,0,0,0,249.2727203
,,276.94922,0,0,0,251.2272797
,,278.84073,0,0,0,252.6363678
,,278.74335,0,0,0,252.6363678
,,278.67636,0,0,0,253.0909119
,,278.43448,0,0,0,253.1363678
,,278.0991,0,0,0,253.4090881
,,280.27808,0,0,0,253.7727203
,,281.17728,0,0,0,255.3636322
,,280.97427,0,0,0,255.5909119
,,280.73618,0,0,0,255.9090881
,,280.24197,0,0,0,256.1818237
,,279.10498,0,0,0,252.9545441
,,277.80963,0,0,0,255.5454559
,,276.20868,0,0,0,250.6818237
,,276.31955,0,0,0,251.7272797
,,278.4789,0,0,0,260.0909119
,,277.64807,0,0,0,259.8181763
,,276.92383,0,0,0,260.1363525
,,274.92133,0,0,0,260.4090881
,,274.4758,0,0,0,261.2272644
,,274.1381,0,0,0,257.6818237
,,272.29102,0,0,0,266.1363525
,,270.72095,0,0,0,266.9090881
,,269.2025,0,0,0,266.3181763
,,268.82504,0,0,0,267.5
,,272.00467,0,0,0,269.6363525
,,273.9156,0,0,0,271
,,273.17905,0,0,0,270.9545593
,,272.22894,0,0,0,271.4545593
,,272.17783,0,0,0,274.2272644
,,287.04892,0,0,0,290.1818237
,,292.2369,0,0,0,293.5454407
,,291.39825,0,0,0,293.6363525
,,292.66263,0,0,0,294.4090881
,,293.44363,0,0,0,295.9545593
,,292.98715,0,0,0,296.0909119
,,295.13818,0,0,0,299.8636475
,,304.09256,0,0,0,301.8181763
,,305.19894,0,0,0,315.0454407
,,304.60965,0,0,0,315.5454407
,,304.4628,0,0,0,315.8181763
,,307.43304,0,0,0,316.8636475
,,309.86993,0,0,0,319.7727356
,,308.122,0,0,0,321.3181763
,,305.69226,0,0,0,321.2272644
,,299.68954,0,0,0,320.5454407
,,292.40326,0,0,0,320.0454407
,,285.32758,0,0,0,315.9545593
,,282.3659,0,0,0,319.7272644
,,281.3744,0,0,0,320.7727356
,,283.05072,0,0,0,324.6363525
,,282.86313,0,0,0,324.4545593
,,290.12592,0,0,0,296.5
,,292.90332,0,0,0,297.4090881
,,292.0847,0,0,0,336.1818237
,,290.67273,0,0,0,338.0454407
,,289.4879,0,0,0,335.3636475
,,285.27963,0,0,0,329.0454407
,,278.29214,0,0,0,287.4545593
,,273.32333,0,0,0,281.9545593
,,275.26627,0,0,0,298.6818237
,,272.79605,0,0,0,290
,,267.64005,0,0,0,277.5454407
,,260.4361,0,0,0,265
,,254.82262,0,0,0,247.7727203
,,241.90958,0,0,0,233.8636322
,,227.39494,0,0,0,211.7272797
,,214.75421,0,0,0,205.5
,,210.93388,0,0,0,183.75
,,201.3925,0,0,0,165.5
,,196.0546,0,0,0,164.2631531
,,189.85052,0,0,0,154.421051
,,184.62325,0,0,0,179.578949
,,175.18826,0,0,0,149.3333282
,,169.61931,0,0,0,141.722229
,,163.98116,0,0,0,169.1666718
,,157.40317,0,0,0,119.1666641
,,149.59718,0,0,0,113.3888855
,,140.99211,0,0,0,102.6470566
,,129.15459,0,0,0,104.1333313
,,128.48943,0,0,0,103.1333313
,,128.45248,0,0,0,109.2857132
,,126.003075,0,0,0,105.9285736
,,121.415054,0,0,0,101.7857132
,,111.80815,0,0,0,118
,,92.1822,0,0,0,98.72727203
,,77.87908,0,0,0,54.72727203
,,74.0807,0,0,0,54.36363602
,,76.12964,0,0,0,52.27272797
,,73.23117,0,0,0,64.36363983
,,74.9341,0,0,0,24.40909004
,,73.53039,0,0,0,60
,,69.75454,0,0,0,61.79999924
,,67.03655,0,0,0,49.11111069
,,54.483887,0,0,0,38.40000153
,,39.0524,0,0,0,20.66666603
,,22.716278,0,0,0,0
,,11.173758,0,0,0,0
,,5.2464595,0,0,0,0
,,2.5417516,0,0,0,0
,,1.3901885,0,0,0,0
,,0.9408174,0,0,0,0
,,0.5921552,0,0,0,0
,,0.31714708,0,0,0,0
,,0.21716033,0,0,0,0
,,8.945216,0,0,0,6.545454502
,,10.911257,0,0,0,6.181818008
,,10.539302,0,0,0,8.5
,,9.427023,0,0,0,0
,,7.149097,0,0,0,0
,,3.9100966,0,0,0,0
,,1.4275696,0,0,0,0
,,1.0480909,0,0,0,0
,,0.82342803,0,0,0,0
,,0.8501388,0,0,0,0
,,15.430186,0,0,0,3.400000095
,,14.196211,0,0,0,0
,,11.229655,0,0,0,0
,,9.06156,0,0,0,0
,,6.74135,0,0,0,0
,,4.0425663,0,0,0,0
,,2.0454836,0,0,0,0
,,0.77426136,0,0,0,0
,,0.45393035,0,0,0,0
,,0.2700617,0,0,0,0
,,0.11898765,0,0,0,0
,,0.07608104,0,0,0,0
,,1.1559368,0,0,0,3.25
,,7.454231,0,0,0,4.142857075
,,6.4294977,0,0,0,0
,,3.7779772,0,0,0,0
,,1.7560487,0,0,0,0
,,0.6525109,0,0,0,0
,,0.27131826,0,0,0,0
,,0.106341004,0,0,0,0
,,0.042175427,0,0,0,0
,,0.018892992,0,0,0,0
,,0.008068652,0,0,0,0
,,0.003093922,0,0,0,0
,,0.001079048,0,0,0,0
,,0.000292853,0,0,0,0
,,0.000101285,0,0,0,0
,,4.13E-05,0,0,0,0
,,1.92E-05,0,0,0,0
,,6.81E-06,0,0,0,0
,,1.99E-06,0,0,0,0
,,5.93E-07,0,0,0,0
,,1.95E-07,0,0,0,0
,,6.58E-08,0,0,0,0
,,2.17E-08,0,0,0,0
,,1.04E-08,0,0,0,0
,,4.73E-09,0,0,0,0
,,2.26E-09,0,0,0,0
,,1.04E-09,0,0,0,0
,,3.10E-10,0,0,0,0
,,7.44E-11,0,0,0,0
,,3.91E-11,0,0,0,0
,,1.93E-11,0,0,0,0
,,6.45E-12,0,0,0,0
,,1.52E-12,0,0,0,0
,,3.56E-13,0,0,0,0
,,6.89E-14,0,0,0,0
,,2.20E-14,0,0,0,0
,,6.04E-15,0,0,0,0
,,1.80E-15,0,0,0,0
,,4.75E-16,0,0,0,0
,,1.89E-16,0,0,0,0
,,7.84E-17,0,0,0,0
,,3.57E-17,0,0,0,0
,,1.44E-17,0,0,0,0
,,7.83E-18,0,0,0,0
,,3.55E-18,0,0,0,0
,,1.94E-18,0,0,0,0
,,9.83E-19,0,0,0,0
,,4.83E-19,0,0,0,0
,,1.95E-19,0,0,0,0
,,4.68E-20,0,0,0,0
,,1.42E-20,0,0,0,0
,,4.30E-21,0,0,0,0
,,1.47E-21,0,0,0,0
,,6.46E-22,0,0,0,0
,,2.25E-22,0,0,0,0
,,9.16E-23,0,0,0,0
,,4.41E-23,0,0,0,0
,,1.74E-23,0,0,0,0
,,7.46E-24,0,0,0,0
,,3.01E-24,0,0,0,0
,,1.62E-24,0,0,0,0
,,8.50E-25,0,0,0,0
,,5.60E-25,0,0,0,0
,,0.013676232,0,0,0,0
,,0.012506638,0,0,0,0
,,0.009486046,0,0,0,0
,,0.006268185,0,0,0,0
,,0.003044871,0,0,0,0
,,0.001409953,0,0,0,0
,,0.000646511,0,0,0,0
,,0.000407352,0,0,0,0
,,2.656853,0,0,0,0
,,2.6324916,0,0,0,0
,,2.5726113,0,0,0,0
,,2.4502776,0,0,0,0
,,2.1506515,0,0,0,0
,,1.7459877,0,0,0,0
,,1.3581799,0,0,0,0
,,1.0347391,0,0,0,0
,,0.7270477,0,0,0,0
,,0.5138656,0,0,0,0
,,0.4199133,0,0,0,0
,,0.36643308,0,0,0,0
,,0.34441775,0,0,0,0
,,0.31789806,0,0,0,0
,,0.27917957,0,0,0,0
,,0.25094458,0,0,0,0
,,0.20994274,0,0,0,0
,,0.18169,0,0,0,0
,,0.17264123,0,0,0,0
,,0.16771092,0,0,0,0
,,0.16395299,0,0,0,0
,,0.15486081,0,0,0,0
,,0.14041,0,0,0,0
,,0.12677029,0,0,0,0
,,0.11610916,0,0,0,0
,,0.10414867,0,0,0,0
,,0.094115056,0,0,0,0
,,0.087817915,0,0,0,0
,,0.081345946,0,0,0,0
,,0.07559572,0,0,0,0
,,0.06962496,0,0,0,0
,,0.063915804,0,0,0,0
,,0.05986926,0,0,0,0
,,10.957348,0,0,0,4.045454502
,,10.851347,0,0,0,4.157894611
,,10.591187,0,0,0,2.875
,,12.769915,0,0,0,3.166666746
,,12.692352,0,0,0,3.166666746
,,12.606893,0,0,0,3.545454502
,,12.366991,0,0,0,2.5
,,12.183489,0,0,0,0
,,11.795646,0,0,0,0
,,11.526348,0,0,0,0
,,11.22848,0,0,0,0
,,11.136625,0,0,0,0
,,11.115553,0,0,0,0
,,12.03098,0,0,0,1.136363626
,,12.025036,0,0,0,1.190476179
,,12.022797,0,0,0,1.190476179
,,12.010392,0,0,0,2.227272749
,,11.970834,0,0,0,2.599999905
,,11.920999,0,0,0,1.333333373
,,11.871795,0,0,0,0
,,11.780631,0,0,0,0
,,11.7324295,0,0,0,0
,,11.652345,0,0,0,0
,,11.572177,0,0,0,0
,,11.471328,0,0,0,0
,,11.380125,0,0,0,0
,,11.305791,0,0,0,0
,,13.986899,0,0,0,8.045454979
,,21.391262,0,0,0,13
,,21.384827,0,0,0,13
,,23.243042,0,0,0,16.18181801
,,28.24007,0,0,0,20.04545403
,,28.23328,0,0,0,20.09090996
,,40.07988,0,0,0,37.72727203
,,45.29444,0,0,0,41.59090805
,,53.948433,0,0,0,63.18181992
,,65.59151,0,0,0,64.40908813
,,66.59898,0,0,0,65
,,71.91588,0,0,0,70.36363983
,,72.53127,0,0,0,71.59091187
,,72.51856,0,0,0,71.5
,,72.514534,0,0,0,71.45454407
,,72.50957,0,0,0,71.45454407
,,72.498535,0,0,0,72.40908813
,,72.48344,0,0,0,72.40908813
,,73.24461,0,0,0,73.54545593
,,73.49437,0,0,0,73.45454407
,,73.48373,0,0,0,73.45454407
,,73.470505,0,0,0,73.45454407
,,73.45789,0,0,0,73.5
,,73.506454,0,0,0,73.90908813
,,73.47674,0,0,0,73.90908813
,,73.46959,0,0,0,74.04545593
,,73.46738,0,0,0,75.3181839
,,73.45215,0,0,0,75.36363983
,,73.43024,0,0,0,75.36363983
,,73.417114,0,0,0,75.40908813
,,73.39774,0,0,0,75.40908813
,,73.381096,0,0,0,75.72727203
,,73.36031,0,0,0,75.6818161
,,73.337234,0,0,0,75.6818161
,,73.32784,0,0,0,76.40908813
,,74.08492,0,0,0,76.36363983
,,74.088554,0,0,0,83.8181839
,,82.89277,0,0,0,84.6818161
,,85.97066,0,0,0,87.1818161
,,85.947716,0,0,0,90
,,100.54782,0,0,0,106.9545441
,,101.05985,0,0,0,108.1363602
,,102.18976,0,0,0,110.8181839
,,102.190475,0,0,0,116.8181839
,,102.11955,0,0,0,118.272728
,,103.29293,0,0,0,120.1363602
,,103.28141,0,0,0,120.0909119
,,103.27613,0,0,0,121.9545441
,,103.26782,0,0,0,122.0909119
,,106.90712,0,0,0,126.5
,,107.28142,0,0,0,126.3636398
,,107.27908,0,0,0,126.3181839
,,107.274956,0,0,0,126.1818161
,,107.2718,0,0,0,128.0909119
,,107.27267,0,0,0,128.5454559
,,107.25658,0,0,0,128.9090881
,,109.94202,0,0,0,129.9545441
,,113.09227,0,0,0,134.3181763
,,113.49455,0,0,0,140.8181763
,,123.52906,0,0,0,146.3181763
,,123.51063,0,0,0,147.1363678
,,123.49171,0,0,0,148.0454559
,,123.468704,0,0,0,148.0454559
,,123.45278,0,0,0,148.0454559
,,123.44449,0,0,0,148.0909119
,,124.92035,0,0,0,149.6363678
,,125.962,0,0,0,151.7272797
,,126.11387,0,0,0,152.1818237
,,126.06707,0,0,0,152.7272797
,,126.5689,0,0,0,153.9545441
,,126.46571,0,0,0,153.7272797
,,129.30943,0,0,0,155.3636322
,,130.11163,0,0,0,155.2727203
,,130.09921,0,0,0,155.2272797
,,130.09663,0,0,0,156
,,135.26569,0,0,0,162
,,140.42644,0,0,0,168.4545441
,,142.4973,0,0,0,172.6363678
,,142.43962,0,0,0,172.4090881
,,142.44093,0,0,0,172.4090881
,,143.58986,0,0,0,174.0909119
,,146.2007,0,0,0,175.8181763
,,149.29388,0,0,0,178.3181763
,,152.19234,0,0,0,183.2272797
,,153.9086,0,0,0,183.3636322
,,153.8885,0,0,0,183.2727203
,,153.85117,0,0,0,184.8636322
,,154.96301,0,0,0,189.9545441
,,161.17685,0,0,0,192.1818237
,,164.73552,0,0,0,194.5454559
,,174.86964,0,0,0,210.8636322
,,178.41899,0,0,0,213.5
,,179.84306,0,0,0,213.5909119
,,179.71925,0,0,0,213.6363678
,,179.81389,0,0,0,213.6363678
,,179.67038,0,0,0,213.6818237
,,184.61133,0,0,0,221.4090881
,,193.1098,0,0,0,232.8636322
,,196.90341,0,0,0,238.9545441
,,197.44162,0,0,0,240.4545441
,,204.98627,0,0,0,248.4090881
,,212.01103,0,0,0,254.5909119
